obsid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,objtype,z,z_err,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,ra,dec,teff,teff_err,logg,logg_err,feh,feh_err,rv,rv_err,ra_epoch2000,dec_epoch2000,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,visibility_periods_used,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,angDist,l,b,x,y,vx,vy,vz,r,theta,phi,vr,vtheta,vphi,R,T,vR,vT,Vtot
151412104,258.295955,36.184775,1.93,18.72,41.42,59.28,47.9,None,1.59361779858864,2.6485E-05,None,13.2,12.56,12.25,13.64,12.79,11.12,10.58,None,258.295955,36.184775,4943.34,171.53,2.34,0.266,-1.37,0.159,-33.87,7.94,258.29594924561,36.18477832892,1.33989596946781E+018,258.29591976908,0.0088,36.18476301359,0.0102,0.3571,0.0104,34.3336,6.366,-5.353,0.011,-3.446,0.012,699.3,0.073,8.129,31,29,1.083,175916,32.38,12.574103,83208.4,48.3739,13.038124,133192,11.936697,1.101427,-29.88,2.91,12,5000,3,1.51422582959292E+017,1.23766556930002E+018,,0.002763,0.002861,0.003793,12.574103,0.002763,175916,0.020571,59.8339336027134,34.5981921017968,-1.1583354936286,1.99293366733621,32.479120758453,-59.3382310682998,50.6661303559222,7.48900392864319,1.35684576243133,0.275807180579088,25.5042835129482,-46.2994383331245,-65.9404182827318,2.30268527211505,1.04610493898037,-47.3518798050299,-48.0022689203157,303.291968388946
151502201,243.487634,54.693414,9.49,51.37,89.77,125.71,99.85,None,3.42798243489785,3.07546E-05,None,12.98,12.21,11.89,13.53,12.51,10.7,10.14,None,243.487634,54.693414,4844.28,47.7,1.868,0.079,-1.688,0.046,-256.07,9.22,243.48764392656,54.69341856649,1.42897778307485E+018,243.48755670615,0.0104,54.69337981323,0.0104,0.2038,0.0109,18.6351,14.306,-11.342,0.013,-8.719,0.014,651.39,0.082,9.285,31,27,1.157,238154,47.3781,12.245224,107163,70.6804,12.763433,188017,11.562405,1.201029,-241.65,0.85,9,5000,3,,1.23766270132598E+018,,0.002764,0.002881,0.003801,12.245224,0.002764,238154,0.026397,84.304151547724,44.2992683278229,-0.348536343481011,3.49444585092547,100.198196961888,-227.386743190239,221.33769738265,9.2520489078733,1.19136132729237,0.41874603951932,81.1273345916257,-205.928262659302,-248.482528900351,3.51075421442594,1.47433514631073,-183.905966245427,-166.761214465416,535.196675325129
151503085,243.180611,56.710304,1.36,6.84,10.64,18.67,14.81,None,0.35712840483097,5.72396E-05,None,13.44,13.04,12.9,13.77,13.2,12.1,11.76,None,243.180611,56.710304,5569.4,331.11,3.984,0.543,-1.101,0.315,-36.01,17.16,243.18061005576,56.71029886269,1.62191809065176E+018,243.18084124745,0.0086,56.71004210855,0.0093,1.941,0.0092,210.2898,64.44,28.551,0.011,-57.77,0.012,370.5,0,0,31,27,0.978,111536,21.9672,13.068828,61699,42.6599,13.362846,71778.6,12.607907,0.754939,-24.12,2.85,9,6500,3.5,1.76052431807873E+017,1.23766557143748E+018,,0.002764,0.002889,0.00381,13.068828,0.002764,111536,0.018588,87.0590583327865,43.8722433533126,-0.019055251294917,0.37091061208294,156.382898996933,7.40532308913142,-16.0656161752371,8.19712896202157,1.52722343560181,0.045307332173191,155.709092808832,22.8773635639928,0.314855595440494,0.371339226283439,1.52229115833012,-155.886581662891,14.73595230099,279.609427137572
151507144,248.799521,55.714027,7.66,46.01,93.44,124.86,96.4,None,1.99742795931769,2.892E-05,None,13.04,12.37,12.11,13.54,12.59,11,10.48,None,248.799521,55.714027,4974.06,66.65,2.212,0.11,-1.811,0.064,-122.22,8.67,248.79952281703,55.71402495954,1.43010945541761E+018,248.79949261097,0.0088,55.71404779375,0.0087,0.3293,0.0092,35.8674,6.407,-3.829,0.011,5.138,0.012,501.58,0.052,3.647,31,27,0.976,214495,44.5515,12.358823,103708,65.4656,12.799014,159627,11.740128,1.058887,-114.28,0.92,12,5500,3.5,,1.23766850490329E+018,,0.002765,0.002873,0.003794,12.358823,0.002765,214495,0.008218,84.6579291203054,41.112324329168,-0.213012042162717,2.27801264387067,-85.7359117255705,-17.6461357518556,29.1109930869202,8.54215548521268,1.33485826693072,0.277838442866558,-78.0664731742924,-48.7015860618659,6.54602635884504,2.28738447355698,1.48019258461183,77.667444800664,-40.2363428758286,240.356648301989
151602142,254.908663,28.019991,4.02,41.73,91.1,129.25,105.43,None,2.14420135253534,1.68116E-05,None,12.95,12.01,11.58,13.58,12.41,10.3,9.7,None,254.908663,28.019991,4578.68,50.19,1.671,0.083,-1.003,0.048,-158.9,5.04,254.90866134588,28.01999614416,1.30709124977954E+018,254.90868391181,0.0064,28.01995915114,0.0075,0.2724,0.0095,28.6623,9.454,4.482,0.009,-8.323,0.01,701.68,0.049,4.411,31,27,0.956,280554,47.8091,12.067326,116143,80.2639,12.676063,235332,11.318693,1.357369,-150.2,0.54,15,5500,3.5,,1.23766138708538E+018,,0.002762,0.002889,0.003798,12.067326,0.002762,280554,0.019251,49.3261625778968,35.6240769111425,-1.94486304645219,2.26320143349579,133.744767529316,-28.8902829855052,-91.3197815806509,6.9872036840472,1.25977985798975,0.347161280431914,82.4257045776064,122.425225762662,-72.6707129979015,2.97982109353514,0.862553607336454,-135.518892118248,18.5810356978945,328.568931339684
151602178,254.87946,28.395177,1.19,14.58,35.14,48.68,38.7,None,1.7558660979119,1.64114E-05,None,13.59,12.79,12.46,14.19,13.11,11.36,10.88,None,254.87946,28.395177,4610.48,132.45,1.372,0.208,-1.162,0.124,-36.79,4.92,254.87945726332,28.39518695667,1.30864925775594E+018,254.87944163521,0.0085,28.39513474847,0.0101,0.3336,0.0132,25.2461,12.147,-3.093,0.011,-11.747,0.014,927.71,0.09,10.76,31,28,1.083,135075,22.4359,12.860926,60854.3,29.9113,13.377813,105200,12.192852,1.184961,-34.87,1.06,18,5500,4.5,1.42072548794475E+017,1.23766621031255E+018,,0.002761,0.002841,0.003805,12.860926,0.002761,135075,0.036877,49.765205104567,35.7434720894314,-1.57151080413007,1.85734281809967,131.414281494625,-111.917881638697,0.71905770616954,7.10301626591501,1.32170343376506,0.273199768989511,93.545422202387,23.0612486954333,-143.224526674993,2.42954400229225,0.870231927316937,-156.679206692795,-72.0611027519262,386.710109096569
151604193,256.127105,29.332153,2.22,17.68,49.53,70.54,60.86,None,2.41156456691345,2.22821E-05,None,13.01,12.28,11.88,13.51,12.57,10.71,10.2,None,256.127105,29.332153,4591.69,130.28,1.154,0.202,-1.835,0.121,-203.01,6.68,256.12709716889,29.33215956268,1.30877731650127E+018,256.12703958419,0.0063,29.33211198707,0.0085,0.238,0.0094,25.295,15.562,-11.295,0.009,-10.705,0.012,811.22,0.061,7.242,31,30,1.03,230563,42.5353,12.280393,103465,74.7958,12.801562,182120,11.597001,1.204561,-191.63,0.6,12,5000,3,,1.23766622910225E+018,,0.002763,0.002898,0.0038,12.280393,0.002763,230563,0.034092,51.2094949295373,34.9167666237717,-2.15840104924213,2.68542067615183,144.654947973965,-238.15603795293,135.775487709144,7.03536376203442,1.22192008331634,0.418261037602521,79.72844636351,-115.470062317126,-276.380978123893,3.44073492327019,0.895427059032454,-228.823749397058,-158.63412431612,532.205624867307
151604216,256.435139,30.212333,8.12,39.04,83.42,112.5,96.36,None,3.22590157525694,2.57178E-05,None,13.16,12.43,12.04,13.7,12.73,10.83,10.27,None,256.435139,30.212333,4498.65,59.54,0.95,0.098,-1.847,0.058,-181.89,7.71,256.43512130738,30.21234323469,1.30926360987786E+018,256.43512050197,0.0073,30.21230029347,0.0082,0.1777,0.0098,18.1468,9.663,-0.157,0.009,-9.662,0.011,593.99,0.054,4.664,31,29,0.983,205665,42.3347,12.404468,90786.6,52.995,12.943487,164343,11.708516,1.234971,-172.51,0.69,13,5500,3.5,1.44252564350315E+017,1.23765547236295E+018,,0.002764,0.002861,0.003799,12.404468,0.002764,205665,0.066235,52.3295640032406,34.8698621576804,-2.821575647475,3.65458804236986,218.844216178658,-127.889113296396,-46.9494618504106,7.254962998357,1.11133865758146,0.596828148926957,76.9929160766824,90.4840987788614,-228.775172519653,4.61108691999783,0.915001186431339,-252.753190713392,17.4324789819911,469.516688419646
151608225,257.209136,28.228338,10.1,46.19,85.79,112.66,88.53,None,3.03067234242452,3.40235E-05,None,13.61,12.91,12.7,13.91,13.14,11.64,11.24,None,257.209136,28.228338,5412.2,47,2.783,0.077,-1.401,0.045,-200.12,10.2,257.20913489158,28.22833879265,4.57507771435827E+018,257.20910767776,0.0082,28.22829614933,0.0099,0.1837,0.0117,15.738,11.007,-5.395,0.011,-9.595,0.013,718.33,0.07,6.118,31,29,0.915,123914,22.0317,12.954567,61924.8,40.1069,13.358881,89081.5,12.373426,0.985455,-185.84,2.31,5,5500,3.5,1.41872572091395E+017,1.23765547182693E+018,,0.002762,0.002877,0.003802,12.954567,0.002762,123914,0.004528,50.2097691839177,33.71841693028,-2.89776127993147,3.47920719826154,187.156888556303,-205.880130282683,57.2412370913033,7.02496469282696,1.12612945039609,0.580705340003253,63.9153200769718,-32.9440663595994,-274.808265084947,4.5220214289778,0.877885572323444,-269.295207831564,-69.2354410346525,514.019790399844
151609247,257.714533,29.726944,4.46,29.48,92.38,116.62,91.24,None,2.25309735704445,1.7779E-05,None,12.93,12.1,11.68,13.52,12.45,10.4,9.79,None,257.714533,29.726944,4690.23,103.66,1.656,0.17,-1.312,0.1,-210,5.33,257.71453211938,29.72694637916,1.3090705768676E+018,257.71450250896,0.0066,29.72685898448,0.0085,0.2468,0.0095,25.9946,20.497,-5.786,0.009,-19.664,0.01,685.4,0.051,4.653,31,29,0.981,268541,51.0952,12.114841,114201,74.3537,12.694369,220902,11.387396,1.306974,-196.36,0.52,11,5000,3,,,,0.002763,0.002878,0.003811,12.114841,0.002763,268541,0.008997,52.0871260503304,33.6766188483456,-2.07189498439419,2.66023293372869,305.92547799159,-247.597565931667,10.700908003433,7.04829929661277,1.24636603214095,0.409556207227023,175.943488841574,47.8900237921399,-348.94088300071,3.36768809368285,0.910688091179179,-379.127070349405,-105.062261220353,607.093839731131
151613045,258.933241,30.054466,1.96,20.65,61.54,84.95,76.8,None,1.88769290874628,1.6845E-05,None,13.26,12.48,12.11,13.8,12.77,10.87,10.27,None,258.933241,30.054466,4751.72,116.32,2.229,0.181,-1.009,0.108,-9.46,5.05,258.93323492032,30.05446544296,4.59967756904273E+018,258.93320477788,0.0065,30.05443392054,0.009,0.2873,0.0097,29.7569,9.207,-5.87,0.009,-7.093,0.012,568.69,0.039,2.316,31,28,0.969,189348,31.1965,12.494215,82840.7,50.0629,13.042933,152224,11.791686,1.251247,-15.25,0.68,17,5500,3.5,,1.23765512930958E+018,,0.002761,0.002866,0.003792,12.494215,0.002761,189348,0.01905,52.7846039006635,32.7368872013384,-1.77078421850569,2.33162079046466,88.8429358513429,-110.88753213429,53.7571227578379,7.09325647988079,1.30221557721639,0.347908589316409,58.3393054076714,-39.6918071947373,-134.5334552428,2.9243645018571,0.922817816376806,-121.248618543041,-73.7110575373372,375.020101614402
151613213,258.159111,29.973547,4.14,32.12,82.03,112.65,96.95,None,2.91194447750517,2.55177E-05,None,13.2,12.42,12.04,13.73,12.74,10.81,10.26,None,258.159111,29.973547,4844.98,63.83,1.943,0.105,-1.557,0.062,-273.31,7.65,258.15910055747,29.97355657,1.30905679861248E+018,258.15907875748,0.0068,29.97351776319,0.0084,0.1894,0.0093,20.3386,9.71,-4.249,0.008,-8.732,0.01,619.9,0.039,2.433,31,30,0.986,196869,32.0051,12.451924,86789,62.9882,12.992381,157745,11.753006,1.239375,-265.49,1.39,13,5000,3,,1.23765550188954E+018,,0.002761,0.002899,0.003795,12.451924,0.002761,196869,0.047407,52.4893480337658,33.3650850620048,-2.68506055887859,3.49789237612388,172.686875857222,-166.266175380237,40.1292939322695,7.14714087607275,1.15241430589203,0.565228800799361,68.1784799451651,-13.5949084607387,-232.898797069982,4.404249616458,0.917700349408922,-234.75447876879,-47.6923041415908,471.58197259464
151615157,255.802159,30.890024,13.72,72.75,156.9,220.59,185.24,None,1.62262186254826,1.7312E-05,None,12.13,11.35,10.93,12.67,11.64,9.74,9.22,None,255.802159,30.890024,4700.71,25.66,1.765,0.042,-1.327,0.024,-112.77,5.19,255.80214891159,30.89001439834,1.31009607761897E+018,255.80210043681,0.0119,30.89000483591,0.0137,0.3593,0.0158,22.7003,9.604,-9.36,0.016,-2.152,0.019,1882.9,0.146,38.64,31,29,1.214,541264,194.749,11.353845,238058,122.89,11.896835,432684,10.657469,1.239367,-106.6,0.47,13,4500,4.5,,1.23765547236255E+018,,0.002783,0.002846,0.003793,11.353845,0.002783,541264,0.046542,52.9820885475801,35.5570248228555,-1.36321172078971,1.80786689779548,4.3897010972672,-86.3785831577866,92.6137649369283,7.2546172723264,1.34580913226051,0.258515104024312,3.27111357211706,-94.2523145908825,-84.6304853937933,2.26127322470984,0.926440420675176,-26.2714215373512,-82.1366663313492,329.913433980042
151702107,181.442404,27.046153,30.2,98.45,135,171.61,126.02,None,2.2742777697341,2.13815E-05,None,13.26,12.67,12.38,13.69,12.93,11.32,10.86,None,181.442404,27.046153,5033.84,19.12,2.377,0.032,-1.723,0.018,-31.94,6.41,181.44241166443,27.04614073646,4.00664779498328E+018,181.44244260227,0.0138,27.04608485516,0.013,0.4326,0.0192,22.5731,14.019,6.2,0.016,-12.573,0.015,456.71,0.087,7.977,95,15,1.046,164383,43.4001,12.647724,81221,44.1649,13.064372,119314,12.056168,1.008205,-25.58,3.07,7,5500,3.5,1.40451814425356E+017,1.23766732271878E+018,,0.00277,0.002852,0.003812,12.647724,0.00277,164383,0.050527,210.786940834537,79.8383776211726,0.35035365347586,-0.20874447712479,123.417719177939,-90.8454925846349,10.6506150801031,8.85038497135115,1.31078667169196,-0.024408700312429,124.112777875006,22.0044420145108,-87.8062647537768,0.413768951343791,-2.61276374862835,-121.180978842593,-93.5758336587563,343.210524618925
151706204,184.514266,27.910139,30.27,153.92,276.28,403.48,351.03,None,3.4333926418032,1.7779E-05,None,12.42,11.55,11.14,13.02,11.86,9.8,9.16,None,184.514266,27.910139,4446.66,17.47,1.381,0.029,-1.182,0.016,58.94,5.33,184.51426247099,27.91015027764,4.00980693240767E+018,184.51420396161,0.015,27.91006917381,0.0136,0.2887,0.018,16.0239,21.641,-11.633,0.019,-18.248,0.015,877.51,0.118,21.15,31,17,1.106,469660,172.899,11.507908,197399,184.719,12.100181,390067,10.770049,1.330132,65.47,0.55,8,4500,3,,1.23766744350779E+018,,0.002784,0.002969,0.003828,11.507908,0.002784,469660,0.042123,204.981177161148,82.5593027656245,0.406597801468653,-0.189437072715721,-20.0795553717642,-354.099384845747,-21.8346461127995,9.26855635685457,1.19117518475248,-0.022007126832052,-19.5018704129555,15.7348041250684,-354.455498380443,0.458039835019453,-2.71517645026056,27.8503572187925,-353.31679183054,587.185768135714
151708092,183.877626,28.930725,21.33,93.1,154.86,201.44,147.72,None,3.30840227143886,2.38165E-05,None,13.32,12.8,12.54,13.72,13.03,11.47,11.02,None,183.877626,28.930725,5070.54,20.09,2.326,0.033,-2.015,0.019,-110.17,7.14,183.87764009828,28.93073296635,4.01291803491845E+018,183.87752333484,0.0143,28.93066645804,0.0122,0.2991,0.0169,17.6589,27.434,-22.993,0.016,-14.964,0.015,458.24,0.091,8.2,31,17,1.061,147313,42.5694,12.766764,73989.3,59.2139,13.16562,105906,12.185597,0.980022,-103.06,2.08,7,6000,3.5,1.42711838774937E+017,1.23766720999214E+018,,0.002773,0.002922,0.003807,12.766764,0.002773,147313,0.052874,198.035522041238,81.8716942967706,0.449492027635916,-0.146356970175316,-202.714638116975,-382.063799203468,-44.522563961144,9.26227554305761,1.20537870374046,-0.01691925999733,-199.178033352048,-28.5288176430729,-385.438733491057,0.482285249794795,-2.83323691749972,209.134423126323,-378.324222875242,650.295884414705
151708244,183.588008,28.797607,14.38,71.92,121.11,154.74,115.69,None,2.30636460766779,2.81195E-05,None,13.43,12.89,12.63,13.87,13.1,11.53,11.1,None,183.588008,28.797607,5044.54,29.79,2.508,0.049,-1.43,0.028,-30.67,8.43,183.58802253108,28.79762060012,4.01295702892547E+018,183.58802573086,0.018,28.79755020252,0.0168,0.4288,0.0208,20.5827,15.852,0.631,0.024,-15.839,0.021,513.56,0.111,11,31,14,1.155,135746,41.1979,12.855548,67379.5,47.7197,13.267222,98599,12.263214,1.004008,-28.19,1.91,12,5000,3,1.42551835879768E+017,1.23766720999201E+018,,0.002775,0.002894,0.003856,12.855548,0.002775,135746,0.067072,199.257147069625,81.6449940938886,0.319906550653201,-0.111761142273175,89.5346817445842,-150.557123992629,5.09984431579931,8.82751998640467,1.30634454294901,-0.013116896520276,89.6519194883098,19.0011002345801,-149.36978879912,0.345478600191933,-2.81213561045847,-87.5664923003102,-151.463572134198,391.798916395476
151710168,180.976359,27.993838,10.44,46.65,48.26,69.49,54.95,None,1.79722359509923,4.67323E-05,None,13.68,13.15,12.94,14.08,13.35,11.92,11.48,None,180.976359,27.993838,5062.15,76.93,2.383,0.127,-2.001,0.074,-38.56,14.01,180.97634887951,27.9938498455,4.00702905063994E+018,180.97625447516,0.0124,27.99369318169,0.0094,0.5467,0.0148,36.9501,39.929,-18.756,0.014,-35.249,0.011,336.74,0.023,0.5135,31,17,1.066,105892,18.2623,13.125209,54149.8,39.5266,13.50455,74498,12.567534,0.937016,-34.6,4.63,6,6000,3.5,1.41591809762913E+017,1.23766732379233E+018,,0.002762,0.002901,0.003805,13.125209,0.002762,105892,0.053418,205.494555079848,79.4341161701401,0.302745546143448,-0.14436690385494,-1.28601500478905,-345.088908485826,-27.9510157160801,8.6919987002286,1.36241823731163,-0.016977226085001,-1.31008791945287,28.2989042285725,-345.061009765677,0.340327983901881,-2.70348087583528,7.12904943997312,-344.76228412357,577.739028110184
151716226,181.233923,31.030995,12.52,65.38,95.23,131.8,103.09,None,1.69189931623987,3.45572E-05,None,13.05,12.5,12.24,13.42,12.71,11.18,10.73,None,181.233923,31.030995,5140.48,38.49,2.54,0.063,-1.685,0.037,58.08,10.36,181.23392386136,31.03098658878,4.01438069032493E+018,181.23385140997,0.0127,31.03090875438,0.011,0.5801,0.0151,38.3135,22.401,-13.969,0.017,-17.513,0.013,401.3,0.066,4.79,31,17,1.043,192980,50.7602,12.473586,97292,72.2408,12.86835,137862,11.899286,0.969064,58.28,1.31,10,5500,3.5,1.45231812338908E+017,1.23766725562499E+018,,0.00277,0.002904,0.003804,12.473586,0.00277,192980,0.030397,189.15426500315,79.1235057311963,0.321133092131388,-0.05174918418505,-34.7887821410905,-179.324450021479,-12.0147834968761,8.68781960729778,1.37468566690151,-0.006072965583132,-35.3956712248659,5.2248104128407,-179.532412985083,0.33033252264622,-2.98425492584029,35.8646645899603,-178.854654618422,413.22649419085
151902097,236.173873,39.449207,15.33,63.51,91.51,118.83,89.39,None,2.30162408413989,2.17484E-05,None,13.46,12.88,12.59,13.9,13.09,11.53,11.03,None,236.173873,39.449207,5013.68,33.95,2.474,0.056,-1.361,0.032,-124.55,6.52,236.17387163905,39.44919470474,1.37762079753219E+018,236.17384071229,0.0084,39.44919331453,0.0095,0.3435,0.011,31.2164,5.382,-5.373,0.01,-0.313,0.012,828.19,0.079,7.89,31,30,0.976,129914,24.674,12.903227,63101.6,45.6094,13.338441,95720.1,12.295387,1.043054,-121.82,1.1,22,6000,3.5,1.5533236173925E+017,1.23766250000456E+018,,0.002763,0.002898,0.003797,12.903227,0.002763,129914,0.044424,63.2122829857319,52.1634822521626,-0.804819946806557,1.59412176460725,-29.0175211455957,-51.0969233914559,45.4383300578304,7.90671143858496,1.27574716490586,0.212313520808807,-24.2313835036658,-54.8474412194491,-43.8349630680184,1.78262460224489,1.10675198396371,17.6417502684282,-55.8124399726833,280.600656869654
151909144,239.766438,41.665064,6.69,86.43,223.95,281.12,211.55,None,2.98601841364719,2.61181E-05,None,13.02,12.04,11.72,13.78,12.34,10.35,9.73,None,239.766438,41.665064,4419.22,74.82,1.239,0.123,-1.226,0.07,-93.35,7.83,239.76644501133,41.66506410343,1.38348291249491E+018,239.76636343551,0.0078,41.6650621559,0.0089,0.2539,0.0095,26.7954,13.719,-13.712,0.01,-0.438,0.011,613.87,0.056,5.108,31,27,0.97,283982,66.8093,12.054138,117639,69.7522,12.662167,236230,11.314558,1.347609,-84.28,0.55,8,5000,3,,1.23765916227417E+018,,0.002767,0.002863,0.003825,12.054138,0.002767,283982,0.01886,66.2743614198693,49.2310490209603,-1.0348309178688,2.35454738300043,-93.2692875242319,-170.510838539496,166.847169789604,8.11054966738671,1.19418032795705,0.317493695389173,-70.5382789126094,-207.312145155772,-132.871436679888,2.56827762709731,1.1599331416284,35.4460496178308,-190.86058777942,407.363218962635
151910155,236.712101,40.410341,8,42.46,47.11,72.97,60.41,None,2.31586535676618,4.45975E-05,None,12.99,12.45,12.19,13.42,12.7,11.11,10.63,None,236.712101,40.410341,4884.57,76.6,2.002,0.126,-2.134,0.074,-206.88,13.37,236.71210572405,40.41034798555,1.37777905848713E+018,236.71207089312,0.0075,40.41028389238,0.009,0.339,0.0098,34.6532,15.607,-5.967,0.009,-14.421,0.012,638.38,0.054,4.208,31,26,1.015,192926,39.7263,12.473892,93930.4,57.9139,12.906527,142400,11.864119,1.042408,-196.15,1.34,15,6000,3.5,,1.2376623035163E+018,,0.002764,0.002869,0.003793,12.473892,0.002764,192926,0.028286,64.692326541755,51.6531157415163,-0.782350765827974,1.65450230103491,137.451420538814,-156.484631981378,65.186295007903,7.94424806106189,1.27530053782824,0.219457070974707,114.731133720635,-33.2070064467886,-182.65461109951,1.82715247401888,1.13256354033488,-168.176505191052,-122.557067398416,435.144726048433
151912005,240.124999,42.699971,0.32,7.66,15.72,24.21,16.14,None,1.25077443237189,4.37303E-05,None,13.58,13.04,12.86,13.92,13.28,11.77,11.33,None,240.124999,42.699971,5371.39,343.38,3.117,0.561,-1.51,0.327,-227.3,13.11,240.12499994694,42.69997173431,1.38368477595817E+018,240.12485868195,0.0501,42.69997240717,0.056,0.6027,0.0611,9.8569,23.36,-23.359,0.063,0.151,0.076,12102.8,0.665,424.6,31,28,5.334,112352,77.1377,13.060914,57359.4,49.0977,13.44203,81173,12.474367,0.967663,-224.68,2.21,7,5500,3.5,1.59242401249371E+017,1.23765916334771E+018,,0.002854,0.002941,0.003809,13.060914,0.002854,112352,0.003642,67.8018091138349,48.8578620006404,-0.412432852511923,1.01072707893233,-72.3016920034417,-119.024524952317,119.852435137668,7.95166943099039,1.41300426687453,0.12906580361424,-67.1063456581055,-132.030690418554,-108.728756438119,1.09020832383682,1.1865655098607,56.4030554751148,-127.085934393895,367.374404796907
